-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  50.854   Longitude 4.3484 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 76.01 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
50.85401,4.34841,1989,10,13,   15.85,    9.37,   12.33,    6.48
50.85401,4.34841,1989,10,14,   12.23,    6.64,    8.91,    5.59
50.85401,4.34841,1989,10,15,   14.00,    5.54,    8.93,    8.46
50.85401,4.34841,1989,10,16,   16.13,    6.61,   10.09,    9.52
50.85401,4.34841,1989,10,17,   17.79,    4.67,   10.18,   13.12
50.85401,4.34841,1989,10,18,   18.23,    5.52,   11.23,   12.70
50.85401,4.34841,1989,10,19,   18.74,    8.40,   13.04,   10.34
50.85401,4.34841,1989,10,20,   15.48,   11.15,   13.00,    4.33
50.85401,4.34841,1989,10,21,   20.42,   12.98,   16.37,    7.44
50.85401,4.34841,1989,10,22,   20.07,   10.50,   15.16,    9.57
50.85401,4.34841,1989,10,23,   19.10,   11.87,   14.86,    7.23
50.85401,4.34841,1989,10,24,   17.51,    9.27,   13.51,    8.24
50.85401,4.34841,1989,10,25,   17.80,    8.25,   12.56,    9.55
50.85401,4.34841,1989,10,26,   16.57,   10.39,   12.88,    6.18
50.85401,4.34841,1989,10,27,   18.44,    9.38,   12.37,    9.06
50.85401,4.34841,1989,10,28,   13.88,    9.00,   11.21,    4.88
50.85401,4.34841,1989,10,29,   13.71,    8.52,   10.91,    5.19
50.85401,4.34841,1989,10,30,   15.07,    7.91,   12.87,    7.16
50.85401,4.34841,1989,10,31,   17.09,    8.01,   12.13,    9.08
50.85401,4.34841,1989,11,01,   12.88,    8.36,   10.71,    4.52
50.85401,4.34841,1989,11,02,   15.01,    7.94,   11.12,    7.06
50.85401,4.34841,1989,11,03,   12.47,    6.15,    9.20,    6.31
50.85401,4.34841,1989,11,04,    9.41,    5.82,    7.58,    3.59
50.85401,4.34841,1989,11,05,    8.74,    4.50,    6.35,    4.25
50.85401,4.34841,1989,11,06,    9.37,    3.93,    6.12,    5.44
50.85401,4.34841,1989,11,07,    8.77,    2.28,    4.85,    6.49
50.85401,4.34841,1989,11,08,   10.48,    5.07,    7.41,    5.41
50.85401,4.34841,1989,11,09,    9.98,    4.00,    6.30,    5.98
50.85401,4.34841,1989,11,10,    8.76,    4.01,    6.71,    4.75
50.85401,4.34841,1989,11,11,   12.28,    3.04,    6.18,    9.24
50.85401,4.34841,1989,11,12,   13.70,    2.29,    6.17,   11.41
50.85401,4.34841,1989,11,13,   10.82,    0.43,    4.63,   10.38
50.85401,4.34841,1989,11,14,   10.04,   -0.37,    4.55,   10.41
50.85401,4.34841,1989,11,15,    9.45,    2.98,    6.14,    6.47
50.85401,4.34841,1989,11,16,    8.19,   -0.23,    3.36,    8.42
50.85401,4.34841,1989,11,17,    7.58,   -1.99,    1.67,    9.57
50.85401,4.34841,1989,11,18,   10.90,    0.01,    3.63,   10.88
50.85401,4.34841,1989,11,19,   12.35,    1.22,    5.49,   11.13
50.85401,4.34841,1989,11,20,   12.66,    3.38,    6.52,    9.28
50.85401,4.34841,1989,11,21,   13.63,    4.21,    8.05,    9.42
50.85401,4.34841,1989,11,22,    7.94,   -0.57,    4.81,    8.51
50.85401,4.34841,1989,11,23,    6.39,   -1.49,    2.13,    7.88
50.85401,4.34841,1989,11,24,    5.83,    0.41,    2.51,    5.43
50.85401,4.34841,1989,11,25,    1.56,   -5.40,   -2.44,    6.96
50.85401,4.34841,1989,11,26,    4.20,   -3.90,   -0.90,    8.10
50.85401,4.34841,1989,11,27,    4.30,    0.33,    1.79,    3.97
50.85401,4.34841,1989,11,28,    7.29,   -1.05,    2.47,    8.34
50.85401,4.34841,1989,11,29,    3.98,   -3.62,   -1.38,    7.60
50.85401,4.34841,1989,11,30,    2.41,   -4.10,   -2.03,    6.51
50.85401,4.34841,1989,12,01,    4.38,   -2.00,    0.18,    6.38
50.85401,4.34841,1989,12,02,    4.65,   -3.16,   -0.89,    7.81
50.85401,4.34841,1989,12,03,    4.03,   -3.29,   -0.61,    7.32
50.85401,4.34841,1989,12,04,    2.79,   -2.42,   -0.81,    5.21
50.85401,4.34841,1989,12,05,    3.39,    0.13,    1.44,    3.27
50.85401,4.34841,1989,12,06,    3.55,    0.75,    1.70,    2.80
50.85401,4.34841,1989,12,07,    6.63,    0.64,    2.70,    5.98
50.85401,4.34841,1989,12,08,    4.06,   -0.90,    0.30,    4.95
50.85401,4.34841,1989,12,09,    6.12,   -0.30,    2.08,    6.43
50.85401,4.34841,1989,12,10,    2.14,   -2.51,   -0.29,    4.65
50.85401,4.34841,1989,12,11,    1.78,   -3.27,   -1.51,    5.04
50.85401,4.34841,1989,12,12,    3.65,   -2.83,    1.14,    6.48
50.85401,4.34841,1989,12,13,    9.71,    0.83,    5.19,    8.88
50.85401,4.34841,1989,12,14,   11.86,    6.63,    9.40,    5.23
50.85401,4.34841,1989,12,15,   10.11,    6.79,    8.46,    3.32
50.85401,4.34841,1989,12,16,   13.72,    6.94,   10.92,    6.79
50.85401,4.34841,1989,12,17,   12.60,    8.45,   10.27,    4.15
50.85401,4.34841,1989,12,18,   11.07,    6.38,    8.74,    4.69
50.85401,4.34841,1989,12,19,    9.66,    4.83,    6.20,    4.83
50.85401,4.34841,1989,12,20,   11.06,    5.35,    9.17,    5.71
50.85401,4.34841,1989,12,21,   13.14,   10.27,   11.26,    2.87
50.85401,4.34841,1989,12,22,   10.04,    2.81,    7.35,    7.23
50.85401,4.34841,1989,12,23,    7.07,    1.03,    4.18,    6.04
50.85401,4.34841,1989,12,24,    8.15,    4.80,    6.37,    3.35
50.85401,4.34841,1989,12,25,    7.25,    2.45,    4.93,    4.79
50.85401,4.34841,1989,12,26,    5.46,    2.43,    3.62,    3.03
50.85401,4.34841,1989,12,27,    4.09,    1.97,    2.83,    2.12
50.85401,4.34841,1989,12,28,    1.81,   -0.40,    0.69,    2.21
50.85401,4.34841,1989,12,29,    2.68,   -1.01,    0.27,    3.69
50.85401,4.34841,1989,12,30,    1.46,   -1.20,   -0.36,    2.66
50.85401,4.34841,1989,12,31,    1.33,   -1.38,   -0.49,    2.71
50.85401,4.34841,1990,01,01,    2.23,   -1.42,   -0.17,    3.65
50.85401,4.34841,1990,01,02,    3.02,   -1.11,    0.47,    4.13
50.85401,4.34841,1990,01,03,    3.42,   -2.68,   -0.32,    6.10
50.85401,4.34841,1990,01,04,    0.91,   -2.70,   -0.73,    3.61
50.85401,4.34841,1990,01,05,    2.35,   -0.22,    1.13,    2.57
50.85401,4.34841,1990,01,06,    5.27,    0.67,    2.47,    4.60
50.85401,4.34841,1990,01,07,    5.09,    0.54,    1.89,    4.55
50.85401,4.34841,1990,01,08,    4.14,    1.64,    3.00,    2.50
50.85401,4.34841,1990,01,09,    6.34,    3.37,    4.41,    2.98
50.85401,4.34841,1990,01,10,    6.38,    2.64,    3.89,    3.73
50.85401,4.34841,1990,01,11,    5.85,   -0.02,    3.17,    5.88
50.85401,4.34841,1990,01,12,    4.78,   -2.28,    0.41,    7.06
50.85401,4.34841,1990,01,13,    4.72,   -0.26,    2.03,    4.98
50.85401,4.34841,1990,01,14,    3.57,   -1.40,    0.70,    4.98
50.85401,4.34841,1990,01,15,    8.06,    0.90,    4.96,    7.16
50.85401,4.34841,1990,01,16,   11.51,    7.19,    9.01,    4.32
50.85401,4.34841,1990,01,17,    9.33,    0.78,    6.54,    8.55
50.85401,4.34841,1990,01,18,    7.21,    0.11,    2.39,    7.09
50.85401,4.34841,1990,01,19,    5.26,    1.26,    3.21,    4.00
50.85401,4.34841,1990,01,20,    8.40,    3.13,    6.35,    5.27
50.85401,4.34841,1990,01,21,    9.18,    4.70,    6.40,    4.48
50.85401,4.34841,1990,01,22,    6.61,    2.86,    4.59,    3.75
50.85401,4.34841,1990,01,23,    8.11,    5.37,    6.66,    2.75
50.85401,4.34841,1990,01,24,    6.19,    2.63,    4.45,    3.56
50.85401,4.34841,1990,01,25,   12.28,    4.51,    7.97,    7.77
50.85401,4.34841,1990,01,26,    5.25,    2.70,    4.00,    2.55
50.85401,4.34841,1990,01,27,    7.46,    2.57,    4.82,    4.89
50.85401,4.34841,1990,01,28,    8.93,    3.75,    6.52,    5.18
50.85401,4.34841,1990,01,29,    6.04,    2.28,    3.61,    3.76
50.85401,4.34841,1990,01,30,    9.26,    2.27,    6.27,    6.99
50.85401,4.34841,1990,01,31,    8.98,    6.22,    7.86,    2.76
50.85401,4.34841,1990,02,01,    9.39,    5.54,    7.08,    3.85
50.85401,4.34841,1990,02,02,    8.64,    4.50,    6.57,    4.14
50.85401,4.34841,1990,02,03,   12.34,    4.20,    7.23,    8.14
50.85401,4.34841,1990,02,04,    9.56,    2.92,    5.20,    6.64
50.85401,4.34841,1990,02,05,   11.32,    0.67,    4.84,   10.65
50.85401,4.34841,1990,02,06,   10.86,    2.79,    7.15,    8.07
50.85401,4.34841,1990,02,07,   12.69,    6.56,    9.23,    6.13
50.85401,4.34841,1990,02,08,   12.87,    3.11,    9.26,    9.76
50.85401,4.34841,1990,02,09,    9.18,    2.19,    4.74,    6.99
50.85401,4.34841,1990,02,10,    9.06,    1.55,    4.47,    7.51
50.85401,4.34841,1990,02,11,    7.20,    3.04,    5.10,    4.16
50.85401,4.34841,1990,02,12,    6.08,    2.84,    4.58,    3.24
50.85401,4.34841,1990,02,13,   10.02,    1.29,    4.92,    8.73
50.85401,4.34841,1990,02,14,    8.45,    2.86,    5.72,    5.60
50.85401,4.34841,1990,02,15,    5.83,    1.33,    3.58,    4.50
50.85401,4.34841,1990,02,16,    6.58,   -2.17,    2.20,    8.75
50.85401,4.34841,1990,02,17,   10.34,   -1.97,    4.79,   12.31
50.85401,4.34841,1990,02,18,    9.20,    5.58,    6.93,    3.61
50.85401,4.34841,1990,02,19,   14.27,    5.30,    8.99,    8.97
50.85401,4.34841,1990,02,20,   16.23,    7.66,   10.93,    8.57
50.85401,4.34841,1990,02,21,   14.02,    2.35,    7.86,   11.67
50.85401,4.34841,1990,02,22,   14.32,    1.51,    6.31,   12.80
50.85401,4.34841,1990,02,23,   15.14,    3.42,    7.62,   11.72
50.85401,4.34841,1990,02,24,   16.51,    6.64,   10.84,    9.87
50.85401,4.34841,1990,02,25,   11.38,    6.33,    9.20,    5.05
50.85401,4.34841,1990,02,26,   11.90,    6.33,    9.07,    5.56
50.85401,4.34841,1990,02,27,    6.84,    4.00,    5.69,    2.84
50.85401,4.34841,1990,02,28,   10.42,    2.66,    5.86,    7.76
50.85401,4.34841,1990,03,01,    5.49,    2.02,    3.62,    3.47
50.85401,4.34841,1990,03,02,    4.42,    0.67,    2.19,    3.75
50.85401,4.34841,1990,03,03,    8.17,    0.93,    3.62,    7.24
50.85401,4.34841,1990,03,04,    8.65,    0.74,    4.83,    7.91
50.85401,4.34841,1990,03,05,    9.84,    1.46,    5.45,    8.39
50.85401,4.34841,1990,03,06,   10.21,    5.32,    7.43,    4.89
50.85401,4.34841,1990,03,07,   12.06,    6.03,    8.53,    6.03
50.85401,4.34841,1990,03,08,   13.55,    5.01,    8.49,    8.55
50.85401,4.34841,1990,03,09,   10.03,    4.52,    7.30,    5.52
50.85401,4.34841,1990,03,10,   15.90,    4.55,    9.73,   11.35
50.85401,4.34841,1990,03,11,   15.30,    6.84,    9.82,    8.46
50.85401,4.34841,1990,03,12,   13.00,    0.98,    7.44,   12.02
50.85401,4.34841,1990,03,13,   13.66,    0.65,    7.11,   13.01
50.85401,4.34841,1990,03,14,   13.12,    3.54,    8.15,    9.58
50.85401,4.34841,1990,03,15,   14.17,    2.62,    7.58,   11.55
50.85401,4.34841,1990,03,16,   17.17,    1.18,    8.79,   15.99
50.85401,4.34841,1990,03,17,   19.96,    4.63,   11.32,   15.33
50.85401,4.34841,1990,03,18,   19.80,    4.85,   11.70,   14.95
50.85401,4.34841,1990,03,19,   16.75,    8.40,   11.70,    8.35
50.85401,4.34841,1990,03,20,   13.65,    9.40,   11.10,    4.24
50.85401,4.34841,1990,03,21,   16.68,    8.76,   11.98,    7.92
50.85401,4.34841,1990,03,22,   11.64,    4.57,    8.84,    7.07
50.85401,4.34841,1990,03,23,   12.66,    4.40,    7.68,    8.26
50.85401,4.34841,1990,03,24,   10.28,    3.62,    7.40,    6.66
50.85401,4.34841,1990,03,25,    7.50,    1.96,    4.28,    5.54
50.85401,4.34841,1990,03,26,    7.99,    2.60,    5.47,    5.38
50.85401,4.34841,1990,03,27,    9.55,    1.73,    5.29,    7.82
50.85401,4.34841,1990,03,28,   10.43,    1.18,    5.54,    9.25
50.85401,4.34841,1990,03,29,   12.06,    2.04,    6.26,   10.02
50.85401,4.34841,1990,03,30,   13.50,    2.86,    7.42,   10.64
50.85401,4.34841,1990,03,31,   17.80,    2.54,   10.17,   15.25
50.85401,4.34841,1990,04,01,   19.44,    6.08,   12.00,   13.35
50.85401,4.34841,1990,04,02,   16.54,    6.35,   11.44,   10.18
50.85401,4.34841,1990,04,03,   11.17,    3.67,    7.15,    7.50
50.85401,4.34841,1990,04,04,    6.72,   -0.64,    3.62,    7.36
50.85401,4.34841,1990,04,05,    7.89,   -1.90,    2.60,    9.79
50.85401,4.34841,1990,04,06,   11.49,   -3.54,    4.53,   15.03
50.85401,4.34841,1990,04,07,   12.09,    0.37,    6.01,   11.72
50.85401,4.34841,1990,04,08,    9.29,    0.64,    5.02,    8.65
50.85401,4.34841,1990,04,09,   10.31,   -2.06,    3.74,   12.37
50.85401,4.34841,1990,04,10,   12.40,   -2.83,    6.18,   15.24
50.85401,4.34841,1990,04,11,   12.00,    5.21,    8.00,    6.79
50.85401,4.34841,1990,04,12,   13.87,    6.27,   10.09,    7.60
50.85401,4.34841,1990,04,13,   13.52,    6.06,    9.32,    7.46
50.85401,4.34841,1990,04,14,   11.17,    4.07,    7.51,    7.10
50.85401,4.34841,1990,04,15,    9.73,    3.57,    6.79,    6.15
50.85401,4.34841,1990,04,16,    9.88,    4.33,    6.94,    5.56
50.85401,4.34841,1990,04,17,   10.28,    3.66,    6.69,    6.62
50.85401,4.34841,1990,04,18,    7.61,    1.18,    4.92,    6.43
50.85401,4.34841,1990,04,19,    7.77,    0.71,    4.30,    7.06
50.85401,4.34841,1990,04,20,    9.09,    1.44,    5.36,    7.65
50.85401,4.34841,1990,04,21,   16.65,    3.53,   10.34,   13.12
50.85401,4.34841,1990,04,22,   16.73,    6.54,   11.51,   10.19
50.85401,4.34841,1990,04,23,   15.94,    7.19,   11.20,    8.75
50.85401,4.34841,1990,04,24,   15.41,    7.22,   10.90,    8.19
50.85401,4.34841,1990,04,25,   15.51,    6.30,   10.71,    9.21
50.85401,4.34841,1990,04,26,   17.65,    6.36,   11.40,   11.29
50.85401,4.34841,1990,04,27,   12.71,    2.32,    8.79,   10.39
50.85401,4.34841,1990,04,28,   13.62,    1.62,    8.22,   12.00
50.85401,4.34841,1990,04,29,   18.26,    4.46,   11.58,   13.80
50.85401,4.34841,1990,04,30,   21.60,    6.56,   14.66,   15.04
50.85401,4.34841,1990,05,01,   22.72,    8.72,   15.82,   14.00
50.85401,4.34841,1990,05,02,   24.70,    8.88,   17.40,   15.82
50.85401,4.34841,1990,05,03,   23.59,   10.99,   17.21,   12.60
50.85401,4.34841,1990,05,04,   23.49,    8.93,   16.52,   14.56
50.85401,4.34841,1990,05,05,   25.66,   10.65,   18.75,   15.02
50.85401,4.34841,1990,05,06,   25.77,   11.89,   19.53,   13.88
50.85401,4.34841,1990,05,07,   22.01,    9.58,   16.02,   12.42
50.85401,4.34841,1990,05,08,   21.76,    8.01,   16.21,   13.75
50.85401,4.34841,1990,05,09,   18.63,   10.54,   14.61,    8.09
50.85401,4.34841,1990,05,10,   14.28,    7.36,   11.31,    6.92
50.85401,4.34841,1990,05,11,   14.06,    7.27,   10.54,    6.79
50.85401,4.34841,1990,05,12,   13.65,    7.35,   10.30,    6.31
50.85401,4.34841,1990,05,13,   16.55,    7.21,   11.65,    9.34
50.85401,4.34841,1990,05,14,   17.16,    6.76,   12.12,   10.39
50.85401,4.34841,1990,05,15,   19.74,    8.21,   14.41,   11.53
50.85401,4.34841,1990,05,16,   19.13,    9.49,   14.95,    9.65
50.85401,4.34841,1990,05,17,   19.77,    7.51,   13.98,   12.26
50.85401,4.34841,1990,05,18,   16.85,    6.86,   11.80,    9.98
50.85401,4.34841,1990,05,19,   18.55,    5.82,   12.62,   12.73
50.85401,4.34841,1990,05,20,   22.16,    7.67,   15.60,   14.50
50.85401,4.34841,1990,05,21,   20.47,    9.67,   15.43,   10.79
50.85401,4.34841,1990,05,22,   19.97,    9.20,   14.53,   10.77
50.85401,4.34841,1990,05,23,   20.79,    7.64,   14.21,   13.14
50.85401,4.34841,1990,05,24,   19.50,    6.74,   13.29,   12.76
50.85401,4.34841,1990,05,25,   15.40,    6.61,   10.85,    8.78
50.85401,4.34841,1990,05,26,   16.82,    4.20,   11.09,   12.62
50.85401,4.34841,1990,05,27,   18.02,    3.77,   11.61,   14.25
50.85401,4.34841,1990,05,28,   16.87,    5.89,   11.19,   10.98
50.85401,4.34841,1990,05,29,   18.98,    4.88,   13.12,   14.11
50.85401,4.34841,1990,05,30,   20.60,    7.99,   15.09,   12.61
50.85401,4.34841,1990,05,31,   22.06,   10.31,   17.03,   11.75
50.85401,4.34841,1990,06,01,   24.60,   10.80,   18.61,   13.80
50.85401,4.34841,1990,06,02,   17.05,   10.81,   14.41,    6.24
50.85401,4.34841,1990,06,03,   16.21,   10.04,   12.74,    6.17
50.85401,4.34841,1990,06,04,   16.22,    8.29,   12.28,    7.93
50.85401,4.34841,1990,06,05,   18.55,    6.57,   13.39,   11.98
50.85401,4.34841,1990,06,06,   18.20,    9.39,   13.91,    8.81
50.85401,4.34841,1990,06,07,   16.18,    9.05,   13.44,    7.13
50.85401,4.34841,1990,06,08,   16.09,    7.89,   11.85,    8.20
50.85401,4.34841,1990,06,09,   13.69,    8.70,   11.25,    5.00
50.85401,4.34841,1990,06,10,   17.59,    7.84,   13.05,    9.75
50.85401,4.34841,1990,06,11,   16.94,    9.33,   13.07,    7.60
50.85401,4.34841,1990,06,12,   17.32,    9.41,   13.27,    7.91
50.85401,4.34841,1990,06,13,   15.52,    8.24,   12.41,    7.28
50.85401,4.34841,1990,06,14,   16.13,    8.28,   12.35,    7.85
50.85401,4.34841,1990,06,15,   17.28,    6.80,   12.71,   10.47
50.85401,4.34841,1990,06,16,   20.90,    7.29,   14.67,   13.60
50.85401,4.34841,1990,06,17,   22.61,    8.70,   16.67,   13.92
50.85401,4.34841,1990,06,18,   20.64,   12.32,   17.22,    8.33
50.85401,4.34841,1990,06,19,   21.17,   13.63,   16.69,    7.53
50.85401,4.34841,1990,06,20,   20.00,   11.42,   15.79,    8.58
50.85401,4.34841,1990,06,21,   17.59,    9.99,   14.58,    7.61
50.85401,4.34841,1990,06,22,   16.58,   10.85,   13.74,    5.73
50.85401,4.34841,1990,06,23,   17.78,   10.10,   14.20,    7.69
50.85401,4.34841,1990,06,24,   20.89,    7.90,   15.69,   12.99
50.85401,4.34841,1990,06,25,   24.39,   13.64,   19.21,   10.75
50.85401,4.34841,1990,06,26,   27.36,   13.18,   21.16,   14.18
50.85401,4.34841,1990,06,27,   26.41,   14.48,   21.10,   11.94
50.85401,4.34841,1990,06,28,   20.10,   12.28,   16.22,    7.82
50.85401,4.34841,1990,06,29,   22.23,   11.90,   18.06,   10.33
50.85401,4.34841,1990,06,30,   24.90,   13.85,   19.45,   11.06
50.85401,4.34841,1990,07,01,   18.43,   11.10,   14.65,    7.33
50.85401,4.34841,1990,07,02,   18.05,   10.12,   14.25,    7.93
50.85401,4.34841,1990,07,03,   18.55,    9.88,   14.21,    8.67
50.85401,4.34841,1990,07,04,   18.58,    7.73,   14.14,   10.85
50.85401,4.34841,1990,07,05,   18.44,   12.49,   15.12,    5.95
50.85401,4.34841,1990,07,06,   16.62,   10.64,   13.70,    5.98
50.85401,4.34841,1990,07,07,   18.62,   10.77,   14.60,    7.85
50.85401,4.34841,1990,07,08,   22.74,   14.75,   18.76,    7.99
50.85401,4.34841,1990,07,09,   19.12,   11.87,   15.27,    7.24
50.85401,4.34841,1990,07,10,   18.01,   10.07,   14.18,    7.94
50.85401,4.34841,1990,07,11,   22.21,    8.32,   16.79,   13.89
50.85401,4.34841,1990,07,12,   25.92,   12.15,   19.52,   13.77
50.85401,4.34841,1990,07,13,   24.86,   12.37,   18.72,   12.50
50.85401,4.34841,1990,07,14,   23.02,   10.33,   16.74,   12.69
50.85401,4.34841,1990,07,15,   26.54,    9.80,   20.14,   16.74
50.85401,4.34841,1990,07,16,   27.56,   14.58,   21.06,   12.98
50.85401,4.34841,1990,07,17,   21.88,   10.88,   16.48,   11.00
50.85401,4.34841,1990,07,18,   21.63,    9.14,   15.83,   12.49
50.85401,4.34841,1990,07,19,   24.08,    9.17,   17.36,   14.91
50.85401,4.34841,1990,07,20,   26.79,   12.26,   20.27,   14.53
50.85401,4.34841,1990,07,21,   28.00,   15.11,   21.92,   12.89
50.85401,4.34841,1990,07,22,   24.02,   12.73,   18.42,   11.28
50.85401,4.34841,1990,07,23,   21.43,    9.83,   15.71,   11.60
50.85401,4.34841,1990,07,24,   20.80,    8.31,   15.01,   12.49
50.85401,4.34841,1990,07,25,   21.42,    8.29,   15.42,   13.13
50.85401,4.34841,1990,07,26,   26.23,    9.49,   18.69,   16.74
50.85401,4.34841,1990,07,27,   28.88,   13.89,   21.70,   14.99
50.85401,4.34841,1990,07,28,   27.69,   16.10,   21.54,   11.59
50.85401,4.34841,1990,07,29,   25.18,   15.05,   19.82,   10.13
50.85401,4.34841,1990,07,30,   27.73,   13.48,   21.35,   14.25
50.85401,4.34841,1990,07,31,   28.41,   15.32,   21.81,   13.09
50.85401,4.34841,1990,08,01,   29.51,   15.63,   22.94,   13.88
50.85401,4.34841,1990,08,02,   30.35,   15.61,   23.47,   14.74
50.85401,4.34841,1990,08,03,   32.37,   17.28,   25.13,   15.09
50.85401,4.34841,1990,08,04,   33.25,   18.36,   25.47,   14.89
50.85401,4.34841,1990,08,05,   25.50,   14.20,   19.98,   11.29
50.85401,4.34841,1990,08,06,   19.37,   11.06,   15.51,    8.32
50.85401,4.34841,1990,08,07,   20.04,    9.64,   15.08,   10.40
50.85401,4.34841,1990,08,08,   22.47,    9.75,   16.60,   12.72
50.85401,4.34841,1990,08,09,   25.23,   11.88,   18.81,   13.35
50.85401,4.34841,1990,08,10,   26.05,   13.04,   20.57,   13.00
50.85401,4.34841,1990,08,11,   27.59,   15.84,   21.74,   11.76
50.85401,4.34841,1990,08,12,   30.01,   15.89,   23.49,   14.12
50.85401,4.34841,1990,08,13,   27.97,   16.45,   21.84,   11.51
50.85401,4.34841,1990,08,14,   25.32,   14.46,   19.78,   10.87
50.85401,4.34841,1990,08,15,   24.12,   14.55,   19.39,    9.57
50.85401,4.34841,1990,08,16,   20.92,   12.30,   17.27,    8.62
50.85401,4.34841,1990,08,17,   20.48,   10.23,   15.47,   10.25
50.85401,4.34841,1990,08,18,   20.13,   11.09,   14.63,    9.03
50.85401,4.34841,1990,08,19,   20.47,    9.22,   16.45,   11.26
50.85401,4.34841,1990,08,20,   20.00,   13.23,   16.87,    6.76
50.85401,4.34841,1990,08,21,   19.50,   10.90,   15.17,    8.60
50.85401,4.34841,1990,08,22,   23.68,    9.89,   16.95,   13.79
50.85401,4.34841,1990,08,23,   25.74,   14.30,   20.00,   11.44
50.85401,4.34841,1990,08,24,   28.58,   14.75,   21.57,   13.83
50.85401,4.34841,1990,08,25,   25.92,   15.00,   20.55,   10.91
50.85401,4.34841,1990,08,26,   26.08,   13.63,   19.85,   12.45
50.85401,4.34841,1990,08,27,   26.98,   13.97,   20.57,   13.01
50.85401,4.34841,1990,08,28,   27.31,   15.92,   21.40,   11.40
50.85401,4.34841,1990,08,29,   29.02,   16.06,   22.83,   12.96
50.85401,4.34841,1990,08,30,   19.95,   12.93,   16.94,    7.02
50.85401,4.34841,1990,08,31,   16.83,   11.63,   13.93,    5.21
50.85401,4.34841,1990,09,01,   19.85,   11.84,   15.28,    8.01
50.85401,4.34841,1990,09,02,   21.79,   12.87,   17.16,    8.92
50.85401,4.34841,1990,09,03,   24.25,   12.79,   18.30,   11.46
50.85401,4.34841,1990,09,04,   19.64,   10.91,   14.99,    8.73
50.85401,4.34841,1990,09,05,   18.88,   10.09,   14.41,    8.79
50.85401,4.34841,1990,09,06,   18.31,   10.80,   14.44,    7.51
50.85401,4.34841,1990,09,07,   14.93,    9.30,   12.41,    5.63
50.85401,4.34841,1990,09,08,   18.03,    9.16,   13.60,    8.87
50.85401,4.34841,1990,09,09,   19.50,    7.62,   13.33,   11.88
50.85401,4.34841,1990,09,10,   18.02,    9.14,   13.60,    8.89
50.85401,4.34841,1990,09,11,   19.45,    9.99,   13.89,    9.46
50.85401,4.34841,1990,09,12,   18.23,    9.19,   13.85,    9.04
50.85401,4.34841,1990,09,13,   20.60,    8.80,   14.49,   11.79
50.85401,4.34841,1990,09,14,   20.91,    7.73,   14.31,   13.18
50.85401,4.34841,1990,09,15,   18.36,    9.05,   13.19,    9.31
50.85401,4.34841,1990,09,16,   17.44,    6.20,   11.55,   11.25
50.85401,4.34841,1990,09,17,   17.01,    5.66,   11.38,   11.34
50.85401,4.34841,1990,09,18,   17.30,    8.20,   13.29,    9.10
50.85401,4.34841,1990,09,19,   16.67,    8.74,   12.98,    7.93
50.85401,4.34841,1990,09,20,   13.77,    6.57,   10.46,    7.21
50.85401,4.34841,1990,09,21,   14.03,    9.89,   11.88,    4.13
50.85401,4.34841,1990,09,22,   15.54,    8.69,   11.48,    6.85
50.85401,4.34841,1990,09,23,   16.27,    8.79,   12.15,    7.48
50.85401,4.34841,1990,09,24,   14.67,    7.85,   10.92,    6.82
50.85401,4.34841,1990,09,25,   16.35,    7.51,   10.79,    8.84
50.85401,4.34841,1990,09,26,   15.97,    5.93,   10.34,   10.04
50.85401,4.34841,1990,09,27,   14.64,    4.76,    9.83,    9.88
50.85401,4.34841,1990,09,28,   18.22,    6.09,   11.35,   12.13
50.85401,4.34841,1990,09,29,   17.39,    7.10,   12.09,   10.30
50.85401,4.34841,1990,09,30,   20.35,   13.06,   16.03,    7.29
50.85401,4.34841,1990,10,01,   18.36,   12.14,   14.62,    6.21
50.85401,4.34841,1990,10,02,   17.97,    9.36,   13.67,    8.61
50.85401,4.34841,1990,10,03,   22.21,   11.12,   15.44,   11.09
50.85401,4.34841,1990,10,04,   15.92,    7.18,   11.48,    8.74
50.85401,4.34841,1990,10,05,   16.08,    7.71,   12.24,    8.37
50.85401,4.34841,1990,10,06,   18.33,   11.27,   14.70,    7.06
50.85401,4.34841,1990,10,07,   14.64,    6.18,   10.38,    8.45
50.85401,4.34841,1990,10,08,   13.22,    5.05,    8.52,    8.17
50.85401,4.34841,1990,10,09,   13.80,    3.86,    9.01,    9.95
50.85401,4.34841,1990,10,10,   15.79,    9.35,   12.06,    6.44
50.85401,4.34841,1990,10,11,   17.65,    6.04,   11.02,   11.62
