-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  51.2202   Longitude 4.4131 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 18.98 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
51.22021,4.41311,1990,01,07,    5.87,    1.79,    3.07,    4.08
51.22021,4.41311,1990,01,08,    5.04,    2.26,    3.73,    2.78
51.22021,4.41311,1990,01,09,    7.16,    3.67,    5.22,    3.48
51.22021,4.41311,1990,01,10,    6.88,    3.99,    4.94,    2.89
51.22021,4.41311,1990,01,11,    6.37,    1.99,    4.54,    4.38
51.22021,4.41311,1990,01,12,    5.18,   -1.43,    1.22,    6.61
51.22021,4.41311,1990,01,13,    5.91,    0.76,    2.80,    5.15
51.22021,4.41311,1990,01,14,    2.87,   -1.18,    0.73,    4.06
51.22021,4.41311,1990,01,15,    8.78,    1.53,    5.75,    7.25
51.22021,4.41311,1990,01,16,   11.60,    7.73,    9.33,    3.87
51.22021,4.41311,1990,01,17,    9.33,    2.30,    7.15,    7.03
51.22021,4.41311,1990,01,18,    7.62,    1.17,    3.31,    6.45
51.22021,4.41311,1990,01,19,    5.80,    2.63,    4.30,    3.18
51.22021,4.41311,1990,01,20,    8.60,    4.97,    6.54,    3.63
51.22021,4.41311,1990,01,21,    9.46,    6.01,    7.19,    3.45
51.22021,4.41311,1990,01,22,    7.84,    4.39,    5.63,    3.45
51.22021,4.41311,1990,01,23,    8.90,    5.82,    7.40,    3.07
51.22021,4.41311,1990,01,24,    6.40,    3.33,    4.80,    3.07
51.22021,4.41311,1990,01,25,   12.31,    4.53,    8.03,    7.78
51.22021,4.41311,1990,01,26,    5.99,    2.90,    4.59,    3.09
51.22021,4.41311,1990,01,27,    7.29,    2.91,    4.98,    4.38
51.22021,4.41311,1990,01,28,    9.07,    4.99,    6.78,    4.08
51.22021,4.41311,1990,01,29,    6.83,    3.12,    4.32,    3.71
51.22021,4.41311,1990,01,30,    9.43,    2.97,    6.63,    6.45
51.22021,4.41311,1990,01,31,    9.27,    7.19,    8.32,    2.07
51.22021,4.41311,1990,02,01,    9.67,    5.72,    7.38,    3.96
51.22021,4.41311,1990,02,02,    8.62,    5.05,    6.88,    3.57
51.22021,4.41311,1990,02,03,   11.76,    5.09,    7.38,    6.67
51.22021,4.41311,1990,02,04,    9.78,    3.51,    5.88,    6.27
51.22021,4.41311,1990,02,05,   11.62,    1.55,    5.47,   10.07
51.22021,4.41311,1990,02,06,   11.10,    2.75,    7.24,    8.36
51.22021,4.41311,1990,02,07,   13.11,    7.00,    9.59,    6.11
51.22021,4.41311,1990,02,08,   13.32,    4.14,    9.42,    9.18
51.22021,4.41311,1990,02,09,    9.64,    3.11,    5.53,    6.53
51.22021,4.41311,1990,02,10,    9.08,    2.22,    4.93,    6.86
51.22021,4.41311,1990,02,11,    7.19,    3.65,    5.46,    3.53
51.22021,4.41311,1990,02,12,    6.10,    3.31,    4.86,    2.79
51.22021,4.41311,1990,02,13,    9.48,    2.44,    5.22,    7.05
51.22021,4.41311,1990,02,14,    7.93,    2.29,    5.81,    5.64
51.22021,4.41311,1990,02,15,    5.54,    0.96,    3.11,    4.58
51.22021,4.41311,1990,02,16,    6.41,   -1.75,    2.37,    8.16
51.22021,4.41311,1990,02,17,   10.52,   -1.84,    4.76,   12.35
51.22021,4.41311,1990,02,18,    9.40,    5.81,    7.26,    3.59
51.22021,4.41311,1990,02,19,   13.90,    5.49,    9.05,    8.41
51.22021,4.41311,1990,02,20,   15.67,    8.18,   11.20,    7.48
51.22021,4.41311,1990,02,21,   13.86,    3.84,    8.31,   10.01
51.22021,4.41311,1990,02,22,   13.89,    2.49,    6.72,   11.40
51.22021,4.41311,1990,02,23,   14.82,    3.07,    7.48,   11.75
51.22021,4.41311,1990,02,24,   16.24,    6.75,   10.92,    9.48
51.22021,4.41311,1990,02,25,   11.32,    6.36,    9.22,    4.96
51.22021,4.41311,1990,02,26,   11.75,    6.36,    9.10,    5.39
51.22021,4.41311,1990,02,27,    7.12,    4.54,    5.91,    2.58
51.22021,4.41311,1990,02,28,   10.29,    3.57,    6.09,    6.72
51.22021,4.41311,1990,03,01,    5.22,    2.76,    3.98,    2.46
51.22021,4.41311,1990,03,02,    4.85,    1.31,    2.79,    3.54
51.22021,4.41311,1990,03,03,    8.32,    1.88,    4.53,    6.44
51.22021,4.41311,1990,03,04,    8.92,    2.10,    5.74,    6.82
51.22021,4.41311,1990,03,05,    9.51,    2.79,    6.27,    6.71
51.22021,4.41311,1990,03,06,   10.08,    6.43,    7.87,    3.65
51.22021,4.41311,1990,03,07,   11.77,    6.05,    8.40,    5.71
51.22021,4.41311,1990,03,08,   12.40,    5.96,    8.20,    6.44
51.22021,4.41311,1990,03,09,    9.33,    5.19,    7.22,    4.14
51.22021,4.41311,1990,03,10,   14.95,    5.23,    9.88,    9.72
51.22021,4.41311,1990,03,11,   14.27,    7.67,   10.07,    6.60
51.22021,4.41311,1990,03,12,   12.01,    2.24,    7.48,    9.77
51.22021,4.41311,1990,03,13,   12.58,    1.82,    6.99,   10.76
51.22021,4.41311,1990,03,14,   12.73,    3.77,    8.17,    8.96
51.22021,4.41311,1990,03,15,   13.61,    3.31,    7.39,   10.30
51.22021,4.41311,1990,03,16,   16.63,    1.67,    8.81,   14.97
51.22021,4.41311,1990,03,17,   19.64,    4.95,   11.33,   14.69
51.22021,4.41311,1990,03,18,   19.79,    4.80,   11.89,   14.98
51.22021,4.41311,1990,03,19,   16.20,    9.26,   12.04,    6.94
51.22021,4.41311,1990,03,20,   13.15,    9.08,   11.01,    4.07
51.22021,4.41311,1990,03,21,   16.00,    9.42,   12.01,    6.58
51.22021,4.41311,1990,03,22,   11.92,    5.70,    9.10,    6.22
51.22021,4.41311,1990,03,23,   12.13,    4.97,    7.97,    7.16
51.22021,4.41311,1990,03,24,   10.50,    4.28,    8.10,    6.22
51.22021,4.41311,1990,03,25,    8.03,    3.14,    5.16,    4.89
51.22021,4.41311,1990,03,26,    8.34,    3.53,    6.16,    4.81
51.22021,4.41311,1990,03,27,    9.77,    2.65,    5.77,    7.13
51.22021,4.41311,1990,03,28,   10.57,    1.37,    5.92,    9.20
51.22021,4.41311,1990,03,29,   11.73,    2.14,    6.49,    9.59
51.22021,4.41311,1990,03,30,   13.75,    4.38,    8.32,    9.37
51.22021,4.41311,1990,03,31,   17.22,    3.54,   10.31,   13.68
51.22021,4.41311,1990,04,01,   19.22,    6.66,   12.14,   12.56
51.22021,4.41311,1990,04,02,   16.60,    6.98,   11.59,    9.61
51.22021,4.41311,1990,04,03,   10.92,    3.84,    7.23,    7.07
51.22021,4.41311,1990,04,04,    6.13,    0.33,    3.77,    5.80
51.22021,4.41311,1990,04,05,    7.75,   -0.15,    3.46,    7.90
51.22021,4.41311,1990,04,06,   11.26,   -2.70,    4.79,   13.97
51.22021,4.41311,1990,04,07,   12.03,    0.80,    6.32,   11.22
51.22021,4.41311,1990,04,08,   10.09,    1.51,    5.82,    8.58
51.22021,4.41311,1990,04,09,   10.09,   -1.10,    4.12,   11.19
51.22021,4.41311,1990,04,10,   11.96,   -1.18,    6.89,   13.14
51.22021,4.41311,1990,04,11,   11.37,    5.68,    8.14,    5.69
51.22021,4.41311,1990,04,12,   13.64,    7.00,   10.26,    6.64
51.22021,4.41311,1990,04,13,   13.54,    6.62,    9.54,    6.91
51.22021,4.41311,1990,04,14,   11.38,    4.55,    8.04,    6.83
51.22021,4.41311,1990,04,15,    9.49,    4.16,    7.16,    5.32
51.22021,4.41311,1990,04,16,    9.71,    4.91,    7.28,    4.79
51.22021,4.41311,1990,04,17,   10.29,    4.41,    7.04,    5.88
51.22021,4.41311,1990,04,18,    7.80,    1.85,    5.47,    5.95
51.22021,4.41311,1990,04,19,    8.04,    1.77,    4.79,    6.27
51.22021,4.41311,1990,04,20,    9.98,    2.44,    6.31,    7.54
51.22021,4.41311,1990,04,21,   16.80,    5.07,   11.26,   11.73
51.22021,4.41311,1990,04,22,   17.13,    7.43,   12.23,    9.70
51.22021,4.41311,1990,04,23,   16.13,    7.48,   11.64,    8.65
51.22021,4.41311,1990,04,24,   16.09,    7.66,   11.40,    8.43
51.22021,4.41311,1990,04,25,   15.98,    6.68,   11.17,    9.30
51.22021,4.41311,1990,04,26,   17.04,    6.81,   11.49,   10.23
51.22021,4.41311,1990,04,27,   11.69,    3.42,    8.72,    8.27
51.22021,4.41311,1990,04,28,   13.36,    2.84,    8.66,   10.52
51.22021,4.41311,1990,04,29,   18.06,    5.61,   12.06,   12.45
51.22021,4.41311,1990,04,30,   21.34,    7.55,   14.94,   13.79
51.22021,4.41311,1990,05,01,   22.10,    9.16,   15.71,   12.93
51.22021,4.41311,1990,05,02,   24.59,    9.77,   17.70,   14.83
51.22021,4.41311,1990,05,03,   23.34,   11.48,   17.43,   11.86
51.22021,4.41311,1990,05,04,   23.52,    9.39,   16.84,   14.13
51.22021,4.41311,1990,05,05,   25.90,   11.02,   19.01,   14.88
51.22021,4.41311,1990,05,06,   25.92,   12.41,   19.53,   13.51
51.22021,4.41311,1990,05,07,   20.90,    9.21,   15.32,   11.70
51.22021,4.41311,1990,05,08,   21.52,    7.88,   15.95,   13.64
51.22021,4.41311,1990,05,09,   18.22,   10.98,   14.53,    7.23
51.22021,4.41311,1990,05,10,   14.25,    8.20,   11.32,    6.05
51.22021,4.41311,1990,05,11,   14.02,    7.88,   10.66,    6.14
51.22021,4.41311,1990,05,12,   13.82,    8.42,   10.64,    5.40
51.22021,4.41311,1990,05,13,   16.00,    8.00,   12.10,    8.00
51.22021,4.41311,1990,05,14,   16.59,    7.16,   12.04,    9.42
51.22021,4.41311,1990,05,15,   19.80,    8.17,   14.43,   11.63
51.22021,4.41311,1990,05,16,   18.77,   10.03,   15.02,    8.74
51.22021,4.41311,1990,05,17,   19.05,    8.74,   14.03,   10.31
51.22021,4.41311,1990,05,18,   16.45,    6.78,   11.72,    9.66
51.22021,4.41311,1990,05,19,   17.97,    5.83,   12.53,   12.14
51.22021,4.41311,1990,05,20,   22.17,    7.93,   15.75,   14.24
51.22021,4.41311,1990,05,21,   19.93,    9.88,   15.20,   10.04
51.22021,4.41311,1990,05,22,   19.31,    9.15,   13.97,   10.16
51.22021,4.41311,1990,05,23,   19.75,    7.13,   13.74,   12.62
51.22021,4.41311,1990,05,24,   18.84,    7.81,   13.32,   11.03
51.22021,4.41311,1990,05,25,   14.77,    7.09,   10.90,    7.67
51.22021,4.41311,1990,05,26,   16.79,    4.89,   11.37,   11.89
51.22021,4.41311,1990,05,27,   18.06,    4.40,   11.83,   13.65
51.22021,4.41311,1990,05,28,   16.39,    6.55,   11.35,    9.85
51.22021,4.41311,1990,05,29,   19.34,    5.45,   13.39,   13.89
51.22021,4.41311,1990,05,30,   20.81,    8.60,   15.36,   12.21
51.22021,4.41311,1990,05,31,   21.67,   11.01,   16.92,   10.66
51.22021,4.41311,1990,06,01,   24.74,   11.59,   18.88,   13.15
51.22021,4.41311,1990,06,02,   17.23,   11.73,   14.92,    5.50
51.22021,4.41311,1990,06,03,   16.21,   10.64,   13.33,    5.58
51.22021,4.41311,1990,06,04,   15.99,    9.57,   12.79,    6.42
51.22021,4.41311,1990,06,05,   18.92,    8.27,   14.22,   10.65
51.22021,4.41311,1990,06,06,   18.37,   10.04,   14.28,    8.33
51.22021,4.41311,1990,06,07,   15.83,   10.01,   13.63,    5.82
51.22021,4.41311,1990,06,08,   16.26,    8.62,   12.44,    7.64
51.22021,4.41311,1990,06,09,   14.49,    8.73,   11.93,    5.77
51.22021,4.41311,1990,06,10,   17.76,    8.91,   13.43,    8.85
51.22021,4.41311,1990,06,11,   16.26,   10.09,   13.08,    6.16
51.22021,4.41311,1990,06,12,   17.21,    9.99,   13.40,    7.22
51.22021,4.41311,1990,06,13,   14.99,   10.14,   12.86,    4.85
51.22021,4.41311,1990,06,14,   15.70,    9.10,   12.54,    6.59
51.22021,4.41311,1990,06,15,   16.47,    8.33,   12.91,    8.14
51.22021,4.41311,1990,06,16,   20.73,    8.04,   14.78,   12.69
51.22021,4.41311,1990,06,17,   22.55,    8.71,   16.66,   13.84
51.22021,4.41311,1990,06,18,   21.09,   12.86,   17.64,    8.23
51.22021,4.41311,1990,06,19,   21.32,   14.03,   17.09,    7.29
51.22021,4.41311,1990,06,20,   19.98,   12.12,   16.11,    7.85
51.22021,4.41311,1990,06,21,   18.01,   10.53,   14.90,    7.48
51.22021,4.41311,1990,06,22,   17.45,   11.14,   14.16,    6.31
51.22021,4.41311,1990,06,23,   18.26,   10.88,   14.71,    7.38
51.22021,4.41311,1990,06,24,   20.96,    9.49,   16.33,   11.46
51.22021,4.41311,1990,06,25,   23.96,   14.56,   19.15,    9.41
51.22021,4.41311,1990,06,26,   26.80,   13.25,   20.80,   13.55
51.22021,4.41311,1990,06,27,   26.61,   15.16,   20.97,   11.46
51.22021,4.41311,1990,06,28,   20.20,   12.90,   16.65,    7.29
51.22021,4.41311,1990,06,29,   22.33,   12.80,   18.22,    9.53
51.22021,4.41311,1990,06,30,   24.82,   14.20,   19.65,   10.62
51.22021,4.41311,1990,07,01,   18.55,   12.33,   15.26,    6.22
51.22021,4.41311,1990,07,02,   18.09,   11.48,   14.65,    6.61
51.22021,4.41311,1990,07,03,   18.57,   10.08,   14.67,    8.49
51.22021,4.41311,1990,07,04,   18.35,    8.87,   14.52,    9.48
51.22021,4.41311,1990,07,05,   18.35,   13.41,   15.48,    4.94
51.22021,4.41311,1990,07,06,   16.50,   11.70,   14.12,    4.80
51.22021,4.41311,1990,07,07,   18.74,   11.95,   15.09,    6.80
51.22021,4.41311,1990,07,08,   22.32,   14.49,   18.58,    7.84
51.22021,4.41311,1990,07,09,   18.94,   12.59,   15.76,    6.35
51.22021,4.41311,1990,07,10,   17.78,   10.42,   14.52,    7.37
51.22021,4.41311,1990,07,11,   22.14,    9.52,   17.07,   12.62
51.22021,4.41311,1990,07,12,   25.90,   12.29,   19.35,   13.60
51.22021,4.41311,1990,07,13,   24.51,   11.94,   18.34,   12.57
51.22021,4.41311,1990,07,14,   22.85,   10.11,   16.69,   12.73
51.22021,4.41311,1990,07,15,   27.12,   10.16,   20.40,   16.97
51.22021,4.41311,1990,07,16,   27.21,   14.77,   20.98,   12.44
51.22021,4.41311,1990,07,17,   21.33,   11.78,   16.56,    9.54
51.22021,4.41311,1990,07,18,   21.49,   10.34,   16.23,   11.15
51.22021,4.41311,1990,07,19,   24.11,   10.54,   17.97,   13.57
51.22021,4.41311,1990,07,20,   27.56,   13.46,   21.13,   14.10
51.22021,4.41311,1990,07,21,   28.30,   15.71,   22.15,   12.58
51.22021,4.41311,1990,07,22,   23.67,   12.65,   18.10,   11.02
51.22021,4.41311,1990,07,23,   21.08,   10.35,   15.79,   10.72
51.22021,4.41311,1990,07,24,   20.67,    9.55,   15.45,   11.13
51.22021,4.41311,1990,07,25,   21.64,    9.56,   16.13,   12.08
51.22021,4.41311,1990,07,26,   25.88,   10.92,   19.26,   14.96
51.22021,4.41311,1990,07,27,   29.19,   14.39,   22.24,   14.80
51.22021,4.41311,1990,07,28,   27.46,   16.93,   21.68,   10.53
51.22021,4.41311,1990,07,29,   25.59,   15.73,   20.38,    9.86
51.22021,4.41311,1990,07,30,   28.26,   14.59,   21.86,   13.66
51.22021,4.41311,1990,07,31,   28.56,   15.90,   22.19,   12.66
51.22021,4.41311,1990,08,01,   29.89,   15.83,   23.19,   14.07
51.22021,4.41311,1990,08,02,   30.83,   15.88,   23.85,   14.95
51.22021,4.41311,1990,08,03,   33.58,   17.65,   26.00,   15.92
51.22021,4.41311,1990,08,04,   34.01,   19.66,   26.05,   14.34
51.22021,4.41311,1990,08,05,   24.58,   14.17,   19.73,   10.41
51.22021,4.41311,1990,08,06,   18.61,   12.14,   15.73,    6.47
51.22021,4.41311,1990,08,07,   20.17,   11.28,   15.65,    8.89
51.22021,4.41311,1990,08,08,   22.54,   10.80,   17.11,   11.74
51.22021,4.41311,1990,08,09,   25.53,   12.73,   19.52,   12.79
51.22021,4.41311,1990,08,10,   25.94,   15.25,   21.00,   10.68
51.22021,4.41311,1990,08,11,   27.28,   16.37,   21.57,   10.91
51.22021,4.41311,1990,08,12,   29.46,   16.40,   23.41,   13.06
51.22021,4.41311,1990,08,13,   27.66,   16.51,   22.03,   11.15
51.22021,4.41311,1990,08,14,   25.40,   14.37,   20.02,   11.02
51.22021,4.41311,1990,08,15,   24.20,   15.07,   19.52,    9.13
51.22021,4.41311,1990,08,16,   21.19,   13.43,   17.69,    7.77
51.22021,4.41311,1990,08,17,   20.70,   11.49,   16.28,    9.21
51.22021,4.41311,1990,08,18,   19.63,   11.98,   15.06,    7.65
51.22021,4.41311,1990,08,19,   20.46,   10.11,   16.69,   10.35
51.22021,4.41311,1990,08,20,   19.35,   14.73,   17.23,    4.62
51.22021,4.41311,1990,08,21,   18.99,   11.80,   15.59,    7.19
51.22021,4.41311,1990,08,22,   24.00,   11.08,   17.65,   12.91
51.22021,4.41311,1990,08,23,   26.33,   15.13,   20.73,   11.20
51.22021,4.41311,1990,08,24,   28.64,   15.09,   21.80,   13.55
51.22021,4.41311,1990,08,25,   26.36,   15.97,   21.01,   10.39
51.22021,4.41311,1990,08,26,   26.45,   14.13,   20.31,   12.32
51.22021,4.41311,1990,08,27,   27.58,   14.71,   21.15,   12.87
51.22021,4.41311,1990,08,28,   27.86,   16.88,   22.04,   10.98
51.22021,4.41311,1990,08,29,   29.74,   16.31,   23.34,   13.43
51.22021,4.41311,1990,08,30,   20.39,   14.61,   17.61,    5.78
51.22021,4.41311,1990,08,31,   18.33,   12.86,   15.22,    5.47
51.22021,4.41311,1990,09,01,   20.22,   13.05,   16.14,    7.17
51.22021,4.41311,1990,09,02,   21.74,   14.00,   17.80,    7.74
51.22021,4.41311,1990,09,03,   24.20,   14.10,   18.93,   10.10
51.22021,4.41311,1990,09,04,   19.83,   11.73,   15.67,    8.10
51.22021,4.41311,1990,09,05,   18.53,   10.83,   14.78,    7.70
51.22021,4.41311,1990,09,06,   18.46,   11.96,   14.91,    6.51
51.22021,4.41311,1990,09,07,   15.46,   10.48,   13.18,    4.98
51.22021,4.41311,1990,09,08,   17.94,   11.01,   14.36,    6.92
51.22021,4.41311,1990,09,09,   19.50,    9.39,   14.13,   10.11
51.22021,4.41311,1990,09,10,   17.97,   10.76,   14.26,    7.22
51.22021,4.41311,1990,09,11,   19.94,   11.27,   14.83,    8.68
51.22021,4.41311,1990,09,12,   18.49,   10.74,   14.62,    7.75
51.22021,4.41311,1990,09,13,   20.68,    9.83,   15.08,   10.84
51.22021,4.41311,1990,09,14,   20.65,    8.85,   14.79,   11.80
51.22021,4.41311,1990,09,15,   18.47,   10.19,   13.84,    8.28
51.22021,4.41311,1990,09,16,   17.83,    8.73,   12.73,    9.10
51.22021,4.41311,1990,09,17,   17.45,    7.36,   12.19,   10.08
51.22021,4.41311,1990,09,18,   17.46,    9.64,   14.03,    7.82
51.22021,4.41311,1990,09,19,   16.41,   11.03,   13.91,    5.39
51.22021,4.41311,1990,09,20,   14.09,    8.72,   11.56,    5.37
51.22021,4.41311,1990,09,21,   13.65,   10.20,   12.21,    3.44
51.22021,4.41311,1990,09,22,   14.62,    9.10,   11.40,    5.52
51.22021,4.41311,1990,09,23,   15.74,    8.61,   12.12,    7.13
51.22021,4.41311,1990,09,24,   14.47,    9.41,   11.54,    5.07
51.22021,4.41311,1990,09,25,   16.50,    8.42,   11.43,    8.08
51.22021,4.41311,1990,09,26,   15.85,    7.30,   10.98,    8.55
51.22021,4.41311,1990,09,27,   14.99,    6.32,   10.69,    8.67
51.22021,4.41311,1990,09,28,   18.41,    7.85,   12.24,   10.56
51.22021,4.41311,1990,09,29,   17.38,    8.05,   12.51,    9.33
51.22021,4.41311,1990,09,30,   20.69,   12.35,   16.03,    8.34
51.22021,4.41311,1990,10,01,   18.25,   12.00,   14.46,    6.24
51.22021,4.41311,1990,10,02,   17.91,    8.96,   13.59,    8.95
51.22021,4.41311,1990,10,03,   21.80,   11.42,   15.45,   10.38
51.22021,4.41311,1990,10,04,   15.73,    8.43,   12.18,    7.31
51.22021,4.41311,1990,10,05,   16.28,    8.62,   12.84,    7.65
51.22021,4.41311,1990,10,06,   18.26,   11.51,   15.11,    6.74
51.22021,4.41311,1990,10,07,   14.53,    7.75,   11.07,    6.78
51.22021,4.41311,1990,10,08,   13.52,    6.08,    9.32,    7.44
51.22021,4.41311,1990,10,09,   14.28,    5.36,   10.00,    8.91
51.22021,4.41311,1990,10,10,   16.68,   10.37,   13.19,    6.31
51.22021,4.41311,1990,10,11,   17.43,    8.18,   11.94,    9.25
51.22021,4.41311,1990,10,12,   23.64,    7.33,   14.43,   16.31
51.22021,4.41311,1990,10,13,   22.59,   12.50,   16.80,   10.09
51.22021,4.41311,1990,10,14,   22.62,   13.42,   17.44,    9.20
51.22021,4.41311,1990,10,15,   21.33,   13.45,   17.09,    7.88
51.22021,4.41311,1990,10,16,   19.13,   10.91,   15.09,    8.22
51.22021,4.41311,1990,10,17,   16.97,    9.66,   13.35,    7.31
51.22021,4.41311,1990,10,18,   17.57,   11.85,   14.06,    5.72
51.22021,4.41311,1990,10,19,   18.03,   10.34,   13.75,    7.69
51.22021,4.41311,1990,10,20,   18.78,   10.66,   13.56,    8.12
51.22021,4.41311,1990,10,21,   14.11,    4.93,    9.94,    9.18
51.22021,4.41311,1990,10,22,   14.02,    2.84,    7.02,   11.17
51.22021,4.41311,1990,10,23,   17.51,    2.30,    8.46,   15.21
51.22021,4.41311,1990,10,24,   18.09,    5.96,   11.10,   12.13
51.22021,4.41311,1990,10,25,   12.61,    9.24,   10.51,    3.37
51.22021,4.41311,1990,10,26,   10.84,    7.68,    9.37,    3.16
51.22021,4.41311,1990,10,27,   11.76,    7.15,    9.58,    4.61
51.22021,4.41311,1990,10,28,   12.17,    8.38,   10.11,    3.80
51.22021,4.41311,1990,10,29,   11.14,    6.68,    8.21,    4.47
51.22021,4.41311,1990,10,30,   12.04,    5.82,    9.08,    6.22
51.22021,4.41311,1990,10,31,   12.72,    7.34,    9.42,    5.38
51.22021,4.41311,1990,11,01,   11.64,    7.32,    8.89,    4.32
51.22021,4.41311,1990,11,02,    9.11,    5.79,    7.26,    3.32
51.22021,4.41311,1990,11,03,    9.44,    4.77,    7.07,    4.66
51.22021,4.41311,1990,11,04,    8.90,    4.75,    6.43,    4.15
51.22021,4.41311,1990,11,05,    8.80,    1.79,    5.45,    7.01
51.22021,4.41311,1990,11,06,    9.07,    0.37,    4.56,    8.69
51.22021,4.41311,1990,11,07,   10.15,    2.95,    5.94,    7.20
51.22021,4.41311,1990,11,08,    8.91,    0.63,    3.57,    8.28
51.22021,4.41311,1990,11,09,    9.69,   -1.57,    2.86,   11.26
51.22021,4.41311,1990,11,10,   12.03,    2.29,    7.71,    9.74
51.22021,4.41311,1990,11,11,   13.33,    6.58,    9.33,    6.76
51.22021,4.41311,1990,11,12,   12.10,    5.52,    7.98,    6.59
51.22021,4.41311,1990,11,13,   12.91,    8.74,   10.63,    4.17
51.22021,4.41311,1990,11,14,   14.23,    9.64,   10.97,    4.59
51.22021,4.41311,1990,11,15,   12.75,    7.69,    9.49,    5.06
51.22021,4.41311,1990,11,16,   13.94,    8.08,   11.53,    5.86
51.22021,4.41311,1990,11,17,   14.37,   10.83,   12.95,    3.54
51.22021,4.41311,1990,11,18,   10.54,    7.35,    9.18,    3.19
51.22021,4.41311,1990,11,19,    8.94,    6.48,    7.41,    2.46
51.22021,4.41311,1990,11,20,    7.80,    4.16,    6.56,    3.64
51.22021,4.41311,1990,11,21,    6.78,    2.39,    4.41,    4.40
51.22021,4.41311,1990,11,22,    6.90,    0.58,    2.96,    6.32
51.22021,4.41311,1990,11,23,    3.26,   -0.52,    0.72,    3.78
51.22021,4.41311,1990,11,24,    6.14,   -0.54,    2.86,    6.68
51.22021,4.41311,1990,11,25,    5.16,    1.15,    3.22,    4.01
51.22021,4.41311,1990,11,26,    4.69,   -0.10,    2.34,    4.80
51.22021,4.41311,1990,11,27,    5.37,    0.00,    1.78,    5.37
51.22021,4.41311,1990,11,28,    4.49,   -0.59,    1.42,    5.08
51.22021,4.41311,1990,11,29,    5.90,   -0.41,    2.80,    6.31
51.22021,4.41311,1990,11,30,    6.03,   -1.25,    3.23,    7.29
51.22021,4.41311,1990,12,01,    5.87,   -2.44,    1.75,    8.31
51.22021,4.41311,1990,12,02,    7.91,    2.12,    4.04,    5.79
51.22021,4.41311,1990,12,03,    7.97,    2.58,    4.44,    5.39
51.22021,4.41311,1990,12,04,    8.46,    4.10,    5.98,    4.36
51.22021,4.41311,1990,12,05,    6.72,    0.31,    3.04,    6.41
51.22021,4.41311,1990,12,06,    5.09,   -0.62,    1.37,    5.70
51.22021,4.41311,1990,12,07,    3.18,   -2.62,   -0.61,    5.80
51.22021,4.41311,1990,12,08,    2.86,   -2.91,    0.03,    5.77
51.22021,4.41311,1990,12,09,    0.88,   -1.58,   -0.62,    2.46
51.22021,4.41311,1990,12,10,    1.47,   -1.63,    0.20,    3.10
51.22021,4.41311,1990,12,11,    4.59,    1.51,    2.65,    3.08
51.22021,4.41311,1990,12,12,    5.93,    3.14,    4.83,    2.78
51.22021,4.41311,1990,12,13,    6.05,    2.02,    4.45,    4.03
51.22021,4.41311,1990,12,14,    3.66,   -1.52,    0.69,    5.18
51.22021,4.41311,1990,12,15,    5.64,   -2.90,    2.15,    8.55
51.22021,4.41311,1990,12,16,    1.16,   -3.98,   -1.90,    5.15
51.22021,4.41311,1990,12,17,    1.48,   -2.52,   -1.00,    4.00
51.22021,4.41311,1990,12,18,    0.60,   -2.63,   -1.39,    3.23
51.22021,4.41311,1990,12,19,    1.82,   -1.70,    0.04,    3.52
51.22021,4.41311,1990,12,20,    4.83,    0.88,    2.77,    3.96
51.22021,4.41311,1990,12,21,    6.21,    3.59,    4.74,    2.61
51.22021,4.41311,1990,12,22,    9.36,    5.47,    7.72,    3.89
51.22021,4.41311,1990,12,23,    7.57,    4.38,    6.03,    3.19
51.22021,4.41311,1990,12,24,    5.59,    3.30,    4.25,    2.29
51.22021,4.41311,1990,12,25,    5.39,    2.46,    4.06,    2.93
51.22021,4.41311,1990,12,26,    8.85,    2.34,    4.31,    6.51
51.22021,4.41311,1990,12,27,    7.35,    2.06,    5.14,    5.30
51.22021,4.41311,1990,12,28,    7.81,    1.44,    3.87,    6.38
51.22021,4.41311,1990,12,29,   10.59,    7.15,    9.08,    3.44
51.22021,4.41311,1990,12,30,    7.84,    4.73,    6.34,    3.10
51.22021,4.41311,1990,12,31,    6.49,    3.71,    5.04,    2.77
51.22021,4.41311,1991,01,01,    6.49,    2.07,    4.37,    4.42
51.22021,4.41311,1991,01,02,   11.91,    5.72,    9.95,    6.19
51.22021,4.41311,1991,01,03,    8.90,    6.71,    7.77,    2.18
51.22021,4.41311,1991,01,04,    7.55,    3.91,    5.92,    3.64
51.22021,4.41311,1991,01,05,    7.72,    2.96,    5.21,    4.76
51.22021,4.41311,1991,01,06,    7.53,    4.51,    6.04,    3.03
