-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.8454   Longitude 4.3484 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 76.01 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.84541,4.34841,2009,03,05,    7.73,    7.43,   -0.30,    3.14,    5.74,    0.17,   83.51
50.84541,4.34841,2009,03,06,    8.27,    7.72,   -0.55,    3.12,    9.04,    0.22,   83.82
50.84541,4.34841,2009,03,07,    9.18,    9.02,   -0.16,    4.12,    6.04,    0.15,   93.23
50.84541,4.34841,2009,03,08,    7.71,   10.49,    2.77,    6.34,   10.57,    4.15,   80.44
50.84541,4.34841,2009,03,09,    6.37,    7.87,    1.50,    4.44,   10.17,    1.68,   84.55
50.84541,4.34841,2009,03,10,    6.08,    8.93,    2.85,    4.98,    9.45,    9.70,   93.71
50.84541,4.34841,2009,03,11,    8.41,   10.13,    1.72,    4.85,    6.09,    0.03,   80.71
50.84541,4.34841,2009,03,12,    8.79,   11.32,    2.52,    7.14,    8.81,    1.91,   89.90
50.84541,4.34841,2009,03,13,    6.74,   11.85,    5.11,    8.07,    3.67,    0.14,   84.52
50.84541,4.34841,2009,03,14,    8.01,   13.22,    5.20,    8.09,    7.50,    0.57,   88.27
50.84541,4.34841,2009,03,15,    8.85,   12.06,    3.21,    6.72,    6.91,    0.00,   84.79
50.84541,4.34841,2009,03,16,    9.41,   12.73,    3.32,    6.82,    1.58,    0.07,   85.79
50.84541,4.34841,2009,03,17,   12.07,   14.02,    1.95,    7.22,    5.28,    0.00,   84.95
50.84541,4.34841,2009,03,18,   14.00,   12.67,   -1.33,    5.06,    4.83,    0.00,   67.36
50.84541,4.34841,2009,03,19,   10.87,   11.62,    0.75,    5.81,    6.04,    0.00,   71.66
50.84541,4.34841,2009,03,20,   12.12,   10.15,   -1.96,    3.53,    5.03,    0.00,   71.28
50.84541,4.34841,2009,03,21,   12.79,   11.26,   -1.54,    4.28,    3.15,    0.00,   68.03
50.84541,4.34841,2009,03,22,   10.82,   11.02,    0.21,    5.95,    6.81,    0.25,   83.34
50.84541,4.34841,2009,03,23,    7.73,   11.32,    3.59,    6.69,   10.37,    6.01,   88.27
50.84541,4.34841,2009,03,24,    7.03,    8.46,    1.43,    4.47,    9.55,    2.79,   83.21
50.84541,4.34841,2009,03,25,    6.90,    8.67,    1.77,    4.96,   10.06,   13.46,   91.45
50.84541,4.34841,2009,03,26,    5.40,    8.76,    3.35,    6.78,   10.60,    6.20,   94.10
50.84541,4.34841,2009,03,27,    4.80,    8.61,    3.82,    5.92,    8.82,    1.44,   83.17
50.84541,4.34841,2009,03,28,    5.82,    8.86,    3.04,    5.59,    7.98,    8.93,   86.39
50.84541,4.34841,2009,03,29,    8.72,    8.60,   -0.12,    4.47,    6.14,    0.95,   83.61
50.84541,4.34841,2009,03,30,   11.27,   10.64,   -0.63,    4.91,    1.56,    0.00,   67.06
50.84541,4.34841,2009,03,31,   13.93,   13.36,   -0.57,    6.20,    4.92,    0.00,   70.41
50.84541,4.34841,2009,04,01,   12.82,   14.73,    1.91,    8.01,    8.59,    0.01,   77.79
50.84541,4.34841,2009,04,02,   13.79,   17.83,    4.05,   10.41,    6.61,    0.01,   83.84
50.84541,4.34841,2009,04,03,   11.93,   19.85,    7.92,   12.91,    2.49,    0.04,   83.08
50.84541,4.34841,2009,04,04,    7.80,   13.91,    6.11,    9.88,    4.33,    0.37,   89.01
